src	answer	options	category	question	cot_content	question_id	answer_index	total_tokens	meta_cluster	base_cluster	entropy_ans_correct_qwen2	entropy_value_qwen2	entropy_ans_qwen2	norm_entropy
ori_mmlu-high_school_mathematics	A	['Domain is the same; range is tripled', 'Domain and range remain the same', 'Domain is halved; range is tripled', 'Domain is tripled; range is halved', 'Domain is double; range remains the same', 'Domain is doubled; range is tripled', 'Domain is tripled; range is doubled', 'Domain is the same; range is doubled', 'Domain and range are both doubled', 'Domain and range are both tripled']	math	How does transforming the function from **sin x** to **3 sin 2x** affect its **domain** and **range**?		7841	0	116	Mathematical Problem Solving	Elementary Math Calculations	True	0.6593919992446899	1	0.2953363772971754
ori_mmlu-high_school_mathematics	A	['Domain is the same; range is tripled', 'Domain and range remain the same', 'Domain is halved; range is tripled', 'Domain is tripled; range is halved', 'Domain is double; range remains the same', 'Domain is doubled; range is tripled', 'Domain is tripled; range is doubled', 'Domain is the same; range is doubled', 'Domain and range are both doubled', 'Domain and range are both tripled']	math	How does transforming the function from **sin x** to **3 sin 2x** affect its **domain** and **range**?		7841	0	116	Mathematical Problem Solving	Elementary Math Calculations	True	0.6593919992446899	1	0.2953363772971754
stemez-Business	A	['$147.00', '$170.00', '$120.00', '$174.00', '$162.00', '$138.00', '$184.50', '$198.00', '$153.00', '$27.00']	business	What was George Henderson's total gross pay for the previous week, given that he worked 46 hours with a base hourly wage of $3.00 and time-and-a-half for any hours exceeding the standard 40-hour workweek?		663	0	97	Economics & Finance MCQs	Business Finance Questions	False	1.5043342113494873	8	0.6737792037711606
stemez-Business	A	['$147.00', '$170.00', '$120.00', '$174.00', '$162.00', '$138.00', '$184.50', '$198.00', '$153.00', '$27.00']	business	What was George Henderson's total gross pay for the previous week, given that he worked 46 hours with a base pay rate of $3.00 per hour and time-and-a-half for any hours exceeding the standard 40-hour workweek?		663	0	97	Economics & Finance MCQs	Business Finance Questions	False	1.5043342113494873	8	0.6737792037711606
ori_mmlu-professional_accounting	H	['Nine months.', 'Five months.', 'Eight months.', 'Two months.', 'Three months.', 'Six months.', 'One month.', 'Seven months.', 'Ten months.', 'Four months.']	other	A bond was issued on June 1, Year 1, with semiannual interest payments on April 1 and October 1 each year. For the fiscal year ending December 31, Year 1, how many months of bond interest expense should be recognized?		5711	7	85	External Affairs Strategy	Professional Accounting	False	1.9471052885055544	5	0.8720928109259779
ori_mmlu-professional_accounting	H	['Nine months.', 'Five months.', 'Eight months.', 'Two months.', 'Three months.', 'Six months.', 'One month.', 'Seven months.', 'Ten months.', 'Four months.']	other	A bond was issued on June 1, Year 1, with semiannual interest payments on April 1 and October 1. For the fiscal year ending December 31, Year 1, how many months of interest expense should be recognized?		5711	7	85	External Affairs Strategy	Professional Accounting	False	1.9471052885055544	5	0.8720928109259779
stemez-Economics	J	['$300 billion', '$250 billion', '$700 billion', '$1000 billion', '$200 billion', '$800 billion', '$450 billion', '$600 billion', '$400 billion', '$500 billion']	economics	Using the equation of exchange, if the gross national product (GNP) is $2,000 billion and the velocity of circulation is 4, what must the total money supply be?		7614	9	63	Economics & Finance MCQs	Economics & Business MCQs	False	0.5724852085113525	9	0.2564115241489602
stemez-Economics	J	['$300 billion', '$250 billion', '$700 billion', '$1000 billion', '$200 billion', '$800 billion', '$450 billion', '$600 billion', '$400 billion', '$500 billion']	economics	Using the equation of exchange, if nominal national income is $2,000 billion and the velocity of circulation is 4, what must the total money supply be?		7614	9	63	Economics & Finance MCQs	Economics & Business MCQs	False	0.5724852085113525	9	0.2564115241489602
ori_mmlu-management	H	['Maximising personal pleasure', 'Maximisation of outcomes for individuals', 'The least worst outcome for everybody', 'Equality of opportunity for everyone', 'Equality for everyone', 'The best outcome for the minority of people', 'Ensuring no harm is done to any individual', 'The best outcome for the majority of people', 'The least worst outcome for the majority of people', 'Maximising wealth and resources for everyone']	business	What is the core defining principle of utilitarian ethical theory?		830	7	84	Economics & Finance MCQs	Business & Marketing Queries	True	0.6864878535270691	8	0.3074723926760342
ori_mmlu-management	H	['Maximising personal pleasure', 'Maximisation of outcomes for individuals', 'The least worst outcome for everybody', 'Equality of opportunity for everyone', 'Equality for everyone', 'The best outcome for the minority of people', 'Ensuring no harm is done to any individual', 'The best outcome for the majority of people', 'The least worst outcome for the majority of people', 'Maximising wealth and resources for everyone']	business	What is the core defining principle of utilitarian ethics?		830	7	84	Economics & Finance MCQs	Business & Marketing Queries	True	0.6864878535270691	8	0.3074723926760342
stemez-Physics	D	['Relative Humidity: 68%, Mass of 1 liter moist air: 1.3 g', 'Relative Humidity: 78%, Mass of 1 liter moist air: 1.28 g', 'Relative Humidity: 82%, Mass of 1 liter moist air: 1.22 g', 'Relative Humidity: 71.9%, Mass of 1 liter moist air: 1.2346 g', 'Relative Humidity: 80%, Mass of 1 liter moist air: 1.25 g', 'Relative Humidity: 70%, Mass of 1 liter moist air: 1.5 g', 'Relative Humidity: 65%, Mass of 1 liter moist air: 1.2 g', 'Relative Humidity: 67%, Mass of 1 liter moist air: 1.35 g', 'Relative Humidity: 72.5%, Mass of 1 liter moist air: 1.19 g', 'Relative Humidity: 75%, Mass of 1 liter moist air: 1.1 g']	physics	Determine the relative humidity and the mass of 1 liter of air at 15°C with a dew point of 10°C, given a barometric pressure of 76 cm of mercury. Use the following data: the gram-molecular weight of air is 28.9 g, and the saturated vapor pressures of water at 10°C and 15°C are 9.2 mm and 12.8 mm of mercury, respectively. Select the correct pair from the provided options.		10128	3	327	Engineering Calculations	Heat Transfer Problems	True	1.2056570053100586	4	0.5400040834876744
stemez-Physics	D	['Relative Humidity: 68%, Mass of 1 liter moist air: 1.3 g', 'Relative Humidity: 78%, Mass of 1 liter moist air: 1.28 g', 'Relative Humidity: 82%, Mass of 1 liter moist air: 1.22 g', 'Relative Humidity: 71.9%, Mass of 1 liter moist air: 1.2346 g', 'Relative Humidity: 80%, Mass of 1 liter moist air: 1.25 g', 'Relative Humidity: 70%, Mass of 1 liter moist air: 1.5 g', 'Relative Humidity: 65%, Mass of 1 liter moist air: 1.2 g', 'Relative Humidity: 67%, Mass of 1 liter moist air: 1.35 g', 'Relative Humidity: 72.5%, Mass of 1 liter moist air: 1.19 g', 'Relative Humidity: 75%, Mass of 1 liter moist air: 1.1 g']	physics	Determine the relative humidity and the mass of water vapor in 1 liter of air at 15°C with a dew point of 10°C, given a barometric pressure of 76 cm Hg. Use the following data: the gram-molecular weight of air is 28.9 g, and the saturated vapor pressures at 10°C and 15°C are 9.2 mm Hg and 12.8 mm Hg, respectively. Select the correct pair from the provided options.		10128	3	327	Engineering Calculations	Heat Transfer Problems	True	1.2056570053100586	4	0.5400040834876744
scibench-fund	G	['$0.75\ \mathrm{MC}$', '$0.90\ \mathrm{MC}$', '$0.10$$\mathrm{MC}$', '$1.00\ \mathrm{MC}$', '$0.50$$\mathrm{MC}$', '$0.25\ \mathrm{MC}$', ' $0.19$$\mathrm{MC}$', '$0.40\ \mathrm{MC}$', '$0.30$$\mathrm{MC}$', '$0.60\ \mathrm{MC}$']	physics	What is the total amount of positive charge, measured in megacoulombs (MC), contained in **1.00 mol** of electrically neutral **H₂ gas**?		9751	6	147	Scientific Calculations	Chemical Calculations	False	0.4152686297893524	9	0.1859954820010456
scibench-fund	G	['$0.75\ \mathrm{MC}$', '$0.90\ \mathrm{MC}$', '$0.10$$\mathrm{MC}$', '$1.00\ \mathrm{MC}$', '$0.50$$\mathrm{MC}$', '$0.25\ \mathrm{MC}$', ' $0.19$$\mathrm{MC}$', '$0.40\ \mathrm{MC}$', '$0.30$$\mathrm{MC}$', '$0.60\ \mathrm{MC}$']	physics	What is the total amount of positive charge, measured in megacoulombs (MC), contained in **1.00 mol** of electrically neutral **H₂** gas?		9751	6	147	Scientific Calculations	Chemical Calculations	False	0.4152686297893524	9	0.1859954820010456
ori_mmlu-nutrition	D	['Chylomicrons only', 'LDL only', 'VLDL and LDL', 'Chylomicrons and HDL', 'VLDL and HDL', 'HDL only', 'LDL and VLDL', 'HDL and LDL', 'Chylomicrons and VLDL', 'Chylomicrons and LDL']	health	What are the primary lipoprotein particles into which absorbed dietary cholesterol and fatty acids are incorporated within enterocytes before being released into the lymphatic system?		6199	3	94	Biology Questions	Biological Processes	False	0.0612710900604724	9	0.0274428288366203
ori_mmlu-nutrition	D	['Chylomicrons only', 'LDL only', 'VLDL and LDL', 'Chylomicrons and HDL', 'VLDL and HDL', 'HDL only', 'LDL and VLDL', 'HDL and LDL', 'Chylomicrons and VLDL', 'Chylomicrons and LDL']	health	Which lipoproteins are responsible for packaging and transporting absorbed cholesterol and fatty acids from intestinal enterocytes into the lymphatic system?		6199	3	94	Biology Questions	Biological Processes	False	0.0612710900604724	9	0.0274428288366203
theoremQA-Math	J	['-1', '5', '4', '2', '0', '1/2', '3/2', '-3', '1', '3']	math	For which value of **c** does the limit **lim_{x → 1} [1/(x - 1) - c/(x³ - 1)]** exist as a finite number?		8749	9	57	Mathematical Problem Solving	Mathematical Computations	False	0.995105803012848	4	0.4456998920609482
theoremQA-Math	J	['-1', '5', '4', '2', '0', '1/2', '3/2', '-3', '1', '3']	math	For which value of **c** does the limit **lim_{x → 1} (1/(x - 1) - c/(x³ - 1))** exist and remain finite?		8749	9	57	Mathematical Problem Solving	Mathematical Computations	False	0.995105803012848	4	0.4456998920609482
ori_mmlu-college_computer_science	I	['Finding the longest path in G', 'Finding a longest simple cycle in G', 'Finding all Hamiltonian cycles in G', 'Finding a largest clique in G', 'Finding a minimum vertex cover in G', 'Finding a maximum independent set in G', 'Finding a minimum dominating set in G', 'Finding a maximum clique in G', 'Finding a shortest cycle in G']	computer science	Which of the following computational problems for an undirected graph *G* is known to have a polynomial-time solution?		10481	8	96	CS Subfield Queries	Computer Science Questions	False	0.1568303257226944	5	0.0702430425336247
ori_mmlu-college_computer_science	I	['Finding the longest path in G', 'Finding a longest simple cycle in G', 'Finding all Hamiltonian cycles in G', 'Finding a largest clique in G', 'Finding a minimum vertex cover in G', 'Finding a maximum independent set in G', 'Finding a minimum dominating set in G', 'Finding a maximum clique in G', 'Finding a shortest cycle in G']	computer science	Which of the following well-known graph problems for an undirected graph *G* has a known polynomial-time solution?		10481	8	96	CS Subfield Queries	Computer Science Questions	False	0.1568303257226944	5	0.0702430425336247
